TITLE A	TITLE B	SIMILARITY 
"Smartphone Samsung Galaxy A7 128GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76376262]]
"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.76470588]]
"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.76470588]]
"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.76470588]]
"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.76470588]]
"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.75146915]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72392277]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.71562645]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74438737]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.71081865]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.74620251]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72760688]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72760688]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72760688]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72760688]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.71004695]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.70920814]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone  Samsung Galaxy S5 Duos SM-G900 Preto com Dual Chip,Tela 5.1"", Android 4.4, 4G, Câmera 16MP e Processador Quad Core 2.5GHz"	[[0.73029674]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.71562645]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone Samsung Galaxy A8 Plus Ametista com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4G"	[[0.71562645]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.8]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.71081865]]
"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.73246702]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.79772404]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.75907212]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.7581754]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.79772404]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.75907212]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.7581754]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74095857]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.73246702]]
"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76190476]]
"Smartphone Samsung Galaxy A9 128GB Dual Chip Android 8.0 Tela 6.3"" Octa-Core 2.2GHz 4G Câmera 24MP (f1.7) + 5MP (f2.2) + 10MP (f2.4) + 8MP (f2.4) - Rosa"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.70087664]]
"Smartphone Samsung Galaxy J8 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz  4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74194083]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.79772404]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.77784447]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.75907212]]
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.7581754]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.74620251]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.78824078]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.77459667]]
"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.70920814]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.75377836]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy J7 Neo Dourado com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.70352647]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy J7 Neo Preto com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.70352647]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74316054]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72333935]]
"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.71081865]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.73246702]]
"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.71428571]]
"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy J2 Prime TV Dourado com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.776114]]
"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy J2 Prime TV Preto com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.776114]]
